comparison_id,dataset_id,condition_id,subject_id,matched_events,ensemble_BACC,constituent_BACC,paired_difference_BACC
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER04:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,40,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER04:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,47,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER04:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,48,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER04:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,57,45,0.5238095238095238,0.6071428571428572,-0.08333333333333337
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER04:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,6,45,0.5267857142857143,0.5416666666666666,-0.014880952380952328
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER04:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,71,45,0.4762845849802371,0.45454545454545453,0.021739130434782594
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER04:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,93,45,0.7509881422924901,0.5909090909090909,0.16007905138339917
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER04:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,98,45,0.5227272727272727,0.5,0.022727272727272707
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER00:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,107,45,0.5744047619047619,0.5029761904761905,0.0714285714285714
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER00:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,27,45,0.44664031620553357,0.44466403162055335,0.0019762845849802257
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER00:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,39,45,0.45256916996047436,0.4762845849802371,-0.023715415019762764
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER00:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,40,45,0.37797619047619047,0.4553571428571429,-0.07738095238095244
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER00:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,47,45,0.44047619047619047,0.5386904761904762,-0.0982142857142857
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER00:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,48,45,0.6047430830039526,0.599802371541502,0.004940711462450675
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER00:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,57,45,0.369047619047619,0.3601190476190476,0.008928571428571397
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER00:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,6,45,0.5029761904761905,0.5833333333333334,-0.0803571428571429
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER00:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,71,45,0.5335968379446641,0.5316205533596838,0.0019762845849802257
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER00:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,93,45,0.6274703557312253,0.6739130434782609,-0.04644268774703553
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER00:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,98,45,0.5266798418972332,0.5780632411067194,-0.0513833992094862
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER00:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,107,45,0.5297619047619048,0.5029761904761905,0.0267857142857143
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER00:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,27,45,0.49308300395256915,0.44466403162055335,0.04841897233201581
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER00:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,39,45,0.4762845849802371,0.4762845849802371,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER00:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,40,45,0.4375,0.4553571428571429,-0.017857142857142905
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER00:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,47,45,0.43154761904761907,0.5386904761904762,-0.1071428571428571
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER00:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,48,45,0.6452569169960474,0.599802371541502,0.045454545454545414
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER00:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,57,45,0.39880952380952384,0.3601190476190476,0.03869047619047622
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER00:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,6,45,0.5773809523809523,0.5833333333333334,-0.005952380952381042
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER00:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,71,45,0.5938735177865613,0.5316205533596838,0.062252964426877444
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER00:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,93,45,0.6521739130434783,0.6739130434782609,-0.021739130434782594
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER00:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,98,45,0.5098814229249011,0.5780632411067194,-0.06818181818181823
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,107,45,0.5684523809523809,0.47916666666666663,0.0892857142857143
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,27,45,0.47035573122529645,0.5355731225296443,-0.06521739130434784
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,39,45,0.45256916996047436,0.5,-0.04743083003952564
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,40,45,0.4880952380952381,0.47916666666666663,0.008928571428571452
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,47,45,0.4791666666666667,0.5565476190476191,-0.07738095238095238
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,48,45,0.5395256916996047,0.5128458498023716,0.02667984189723316
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,57,45,0.5952380952380952,0.5744047619047619,0.02083333333333337
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,6,45,0.5357142857142857,0.5416666666666666,-0.005952380952380931
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,71,45,0.46640316205533594,0.6156126482213439,-0.14920948616600793
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,93,45,0.5790513833992095,0.6027667984189724,-0.02371541501976293
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,98,45,0.5701581027667983,0.6413043478260869,-0.07114624505928857
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,107,45,0.6488095238095238,0.47916666666666663,0.1696428571428572
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,27,45,0.4950592885375494,0.5355731225296443,-0.040513833992094905
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,39,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,40,45,0.4226190476190476,0.47916666666666663,-0.05654761904761901
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,47,45,0.48809523809523814,0.5565476190476191,-0.06845238095238093
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,48,45,0.6245059288537549,0.5128458498023716,0.11166007905138331
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,57,45,0.5148809523809523,0.5744047619047619,-0.059523809523809534
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,6,45,0.5505952380952381,0.5416666666666666,0.008928571428571508
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,71,45,0.6136363636363636,0.6156126482213439,-0.0019762845849802257
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,93,45,0.6274703557312253,0.6027667984189724,0.024703557312252933
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,98,45,0.6175889328063241,0.6413043478260869,-0.02371541501976282
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,107,45,0.6279761904761905,0.4970238095238095,0.130952380952381
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,27,45,0.5128458498023716,0.4871541501976284,0.025691699604743157
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,39,45,0.4733201581027668,0.42984189723320154,0.043478260869565244
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,40,45,0.5148809523809523,0.5357142857142857,-0.02083333333333337
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,47,45,0.4851190476190476,0.5922619047619048,-0.10714285714285715
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,48,45,0.5592885375494071,0.5059288537549407,0.05335968379446643
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,57,45,0.3898809523809524,0.4464285714285714,-0.05654761904761901
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,6,45,0.5565476190476191,0.5238095238095238,0.03273809523809523
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,71,45,0.4644268774703557,0.5701581027667983,-0.10573122529644263
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,93,45,0.5810276679841897,0.6729249011857708,-0.09189723320158105
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,98,45,0.4614624505928854,0.5138339920948617,-0.052371541501976315
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,107,45,0.49404761904761907,0.4970238095238095,-0.00297619047619041
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,27,45,0.47035573122529645,0.4871541501976284,-0.016798418972331974
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,39,45,0.45454545454545453,0.42984189723320154,0.02470355731225299
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,40,45,0.4642857142857143,0.5357142857142857,-0.0714285714285714
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,47,45,0.40773809523809523,0.5922619047619048,-0.18452380952380953
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,48,45,0.39624505928853754,0.5059288537549407,-0.10968379446640314
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,57,45,0.41666666666666663,0.4464285714285714,-0.029761904761904767
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,6,45,0.5267857142857143,0.5238095238095238,0.0029761904761904656
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,71,45,0.5474308300395256,0.5701581027667983,-0.022727272727272707
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,93,45,0.6521739130434783,0.6729249011857708,-0.02075098814229248
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,98,45,0.6442687747035574,0.5138339920948617,0.13043478260869568
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,107,45,0.6458333333333333,0.4851190476190476,0.16071428571428564
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,27,45,0.5108695652173914,0.5059288537549407,0.004940711462450675
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,39,45,0.4288537549407115,0.49604743083003955,-0.06719367588932806
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,40,45,0.5803571428571428,0.5446428571428572,0.03571428571428559
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,47,45,0.5238095238095238,0.5714285714285714,-0.04761904761904756
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,48,45,0.5820158102766798,0.5108695652173914,0.07114624505928846
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,57,45,0.5089285714285714,0.4494047619047619,0.05952380952380948
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,6,45,0.5119047619047619,0.4107142857142857,0.10119047619047616
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,71,45,0.4891304347826087,0.5968379446640316,-0.10770750988142291
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,93,45,0.5770750988142292,0.6205533596837944,-0.04347826086956519
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,98,45,0.5681818181818181,0.5909090909090909,-0.022727272727272818
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,107,45,0.5327380952380952,0.4851190476190476,0.047619047619047616
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,27,45,0.49011857707509876,0.5059288537549407,-0.015810276679841917
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,39,45,0.40810276679841895,0.49604743083003955,-0.0879446640316206
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,40,45,0.4910714285714286,0.5446428571428572,-0.0535714285714286
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,47,45,0.46726190476190477,0.5714285714285714,-0.10416666666666663
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,48,45,0.5335968379446641,0.5108695652173914,0.022727272727272707
