group_source_id,group_field,group_id,support_count,sparse_support,brier,nll,status
GROUP-e9815d7e600c7ee8b3dc,calibration_method_id,__MISSING__,288,False,0.49913644709128707,0.6922839653314092,ELIGIBLE
GROUP-bec0af2ea518a9cf6f92,dataset_id,BNCI2014_001,288,False,0.5072641787386876,0.7014927307280628,ELIGIBLE
GROUP-bec0af2ea518a9cf6f92,subject_id,7,288,False,0.5072641787386876,0.7014927307280628,ELIGIBLE
GROUP-bec0af2ea518a9cf6f92,session_id,0train,144,False,0.4838137743534417,0.6766310534976964,ELIGIBLE
GROUP-bec0af2ea518a9cf6f92,session_id,1test,144,False,0.5307145831239333,0.7263544079584293,ELIGIBLE
GROUP-bec0af2ea518a9cf6f92,model_id,DNN-EEGNET:EEGNet-R7-LAWHERN-SMR-P01-160HZ:P02-A0-BNCI2014_001-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR01,288,False,0.5072641787386876,0.7014927307280628,ELIGIBLE
GROUP-bec0af2ea518a9cf6f92,branch_id,__MISSING__,288,False,0.5072641787386876,0.7014927307280628,ELIGIBLE
GROUP-bec0af2ea518a9cf6f92,budget_id,P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS,288,False,0.5072641787386876,0.7014927307280628,ELIGIBLE
GROUP-bec0af2ea518a9cf6f92,split_id,IHARQ-SPLITRECORD-20260806-e4e371d332c61e36,288,False,0.5072641787386876,0.7014927307280628,ELIGIBLE
GROUP-bec0af2ea518a9cf6f92,calibration_method_id,__MISSING__,288,False,0.5072641787386876,0.7014927307280628,ELIGIBLE
GROUP-cd6cbb0a1d36817f403b,dataset_id,BNCI2014_001,288,False,0.5040591072260179,0.6982597702109415,ELIGIBLE
GROUP-cd6cbb0a1d36817f403b,subject_id,7,288,False,0.5040591072260179,0.6982597702109415,ELIGIBLE
GROUP-cd6cbb0a1d36817f403b,session_id,0train,144,False,0.4798183526448996,0.6724767335557351,ELIGIBLE
GROUP-cd6cbb0a1d36817f403b,session_id,1test,144,False,0.5282998618071361,0.724042806866148,ELIGIBLE
GROUP-cd6cbb0a1d36817f403b,model_id,DNN-EEGNET:EEGNet-R7-LAWHERN-SMR-P01-160HZ:P02-A0-BNCI2014_001-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR02,288,False,0.5040591072260179,0.6982597702109415,ELIGIBLE
GROUP-cd6cbb0a1d36817f403b,branch_id,__MISSING__,288,False,0.5040591072260179,0.6982597702109415,ELIGIBLE
GROUP-cd6cbb0a1d36817f403b,budget_id,P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS,288,False,0.5040591072260179,0.6982597702109415,ELIGIBLE
GROUP-cd6cbb0a1d36817f403b,split_id,IHARQ-SPLITRECORD-20260806-e4e371d332c61e36,288,False,0.5040591072260179,0.6982597702109415,ELIGIBLE
GROUP-cd6cbb0a1d36817f403b,calibration_method_id,__MISSING__,288,False,0.5040591072260179,0.6982597702109415,ELIGIBLE
GROUP-2f7304614dbf298b5b4e,dataset_id,BNCI2014_001,288,False,0.49879482926696345,0.6923375366535007,ELIGIBLE
GROUP-2f7304614dbf298b5b4e,subject_id,7,288,False,0.49879482926696345,0.6923375366535007,ELIGIBLE
GROUP-2f7304614dbf298b5b4e,session_id,0train,144,False,0.47716028267411276,0.669975252528838,ELIGIBLE
GROUP-2f7304614dbf298b5b4e,session_id,1test,144,False,0.5204293758598142,0.7146998207781635,ELIGIBLE
GROUP-2f7304614dbf298b5b4e,model_id,DNN-EEGNET:EEGNet-R7-LAWHERN-SMR-P01-160HZ:P02-A0-BNCI2014_001-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR03,288,False,0.49879482926696345,0.6923375366535007,ELIGIBLE
GROUP-2f7304614dbf298b5b4e,branch_id,__MISSING__,288,False,0.49879482926696345,0.6923375366535007,ELIGIBLE
GROUP-2f7304614dbf298b5b4e,budget_id,P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS,288,False,0.49879482926696345,0.6923375366535007,ELIGIBLE
GROUP-2f7304614dbf298b5b4e,split_id,IHARQ-SPLITRECORD-20260806-e4e371d332c61e36,288,False,0.49879482926696345,0.6923375366535007,ELIGIBLE
GROUP-2f7304614dbf298b5b4e,calibration_method_id,__MISSING__,288,False,0.49879482926696345,0.6923375366535007,ELIGIBLE
GROUP-f86e31bffa0b3e4c3ef8,dataset_id,BNCI2014_001,288,False,0.5037937719546585,0.6972534290319707,ELIGIBLE
GROUP-f86e31bffa0b3e4c3ef8,subject_id,7,288,False,0.5037937719546585,0.6972534290319707,ELIGIBLE
GROUP-f86e31bffa0b3e4c3ef8,session_id,0train,144,False,0.4848822229680616,0.6777445439387999,ELIGIBLE
GROUP-f86e31bffa0b3e4c3ef8,session_id,1test,144,False,0.5227053209412553,0.7167623141251415,ELIGIBLE
GROUP-f86e31bffa0b3e4c3ef8,model_id,DNN-EEGNET:EEGNet-R7-LAWHERN-SMR-P01-160HZ:P02-A0-BNCI2014_001-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR04,288,False,0.5037937719546585,0.6972534290319707,ELIGIBLE
GROUP-f86e31bffa0b3e4c3ef8,branch_id,__MISSING__,288,False,0.5037937719546585,0.6972534290319707,ELIGIBLE
GROUP-f86e31bffa0b3e4c3ef8,budget_id,P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS,288,False,0.5037937719546585,0.6972534290319707,ELIGIBLE
GROUP-f86e31bffa0b3e4c3ef8,split_id,IHARQ-SPLITRECORD-20260806-e4e371d332c61e36,288,False,0.5037937719546585,0.6972534290319707,ELIGIBLE
GROUP-f86e31bffa0b3e4c3ef8,calibration_method_id,__MISSING__,288,False,0.5037937719546585,0.6972534290319707,ELIGIBLE
GROUP-8f980a561760fe86f815,dataset_id,BNCI2014_001,288,False,0.5042109818944276,0.6977957484934202,ELIGIBLE
GROUP-8f980a561760fe86f815,subject_id,7,288,False,0.5042109818944276,0.6977957484934202,ELIGIBLE
GROUP-8f980a561760fe86f815,session_id,0train,144,False,0.49486971826195564,0.6880081589069527,ELIGIBLE
GROUP-8f980a561760fe86f815,session_id,1test,144,False,0.5135522455268995,0.7075833380798877,ELIGIBLE
GROUP-8f980a561760fe86f815,model_id,DNN-EEGNET:EEGNet-R7-LAWHERN-SMR-P01-160HZ:P02-A0-BNCI2014_001-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00,288,False,0.5042109818944276,0.6977957484934202,ELIGIBLE
GROUP-8f980a561760fe86f815,branch_id,__MISSING__,288,False,0.5042109818944276,0.6977957484934202,ELIGIBLE
GROUP-8f980a561760fe86f815,budget_id,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,288,False,0.5042109818944276,0.6977957484934202,ELIGIBLE
GROUP-8f980a561760fe86f815,split_id,IHARQ-SPLITRECORD-20260806-e4e371d332c61e36,288,False,0.5042109818944276,0.6977957484934202,ELIGIBLE
GROUP-8f980a561760fe86f815,calibration_method_id,__MISSING__,288,False,0.5042109818944276,0.6977957484934202,ELIGIBLE
GROUP-d8ade4e06438ecaab7cb,dataset_id,BNCI2014_001,288,False,0.5023766060497038,0.6981172931443134,ELIGIBLE
GROUP-d8ade4e06438ecaab7cb,subject_id,7,288,False,0.5023766060497038,0.6981172931443134,ELIGIBLE
GROUP-d8ade4e06438ecaab7cb,session_id,0train,144,False,0.4826405137697696,0.6759730499382334,ELIGIBLE
GROUP-d8ade4e06438ecaab7cb,session_id,1test,144,False,0.522112698329638,0.7202615363503934,ELIGIBLE
GROUP-d8ade4e06438ecaab7cb,model_id,DNN-EEGNET:EEGNet-R7-LAWHERN-SMR-P01-160HZ:P02-A0-BNCI2014_001-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR01,288,False,0.5023766060497038,0.6981172931443134,ELIGIBLE
GROUP-d8ade4e06438ecaab7cb,branch_id,__MISSING__,288,False,0.5023766060497038,0.6981172931443134,ELIGIBLE
GROUP-d8ade4e06438ecaab7cb,budget_id,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,288,False,0.5023766060497038,0.6981172931443134,ELIGIBLE
GROUP-d8ade4e06438ecaab7cb,split_id,IHARQ-SPLITRECORD-20260806-e4e371d332c61e36,288,False,0.5023766060497038,0.6981172931443134,ELIGIBLE
GROUP-d8ade4e06438ecaab7cb,calibration_method_id,__MISSING__,288,False,0.5023766060497038,0.6981172931443134,ELIGIBLE
GROUP-e6109a7bc34383d9c2ef,dataset_id,BNCI2014_001,288,False,0.5126951035130624,0.7067095089412079,ELIGIBLE
GROUP-e6109a7bc34383d9c2ef,subject_id,7,288,False,0.5126951035130624,0.7067095089412079,ELIGIBLE
GROUP-e6109a7bc34383d9c2ef,session_id,0train,144,False,0.4987287648328304,0.6919597826308402,ELIGIBLE
GROUP-e6109a7bc34383d9c2ef,session_id,1test,144,False,0.5266614421932942,0.7214592352515754,ELIGIBLE
GROUP-e6109a7bc34383d9c2ef,model_id,DNN-EEGNET:EEGNet-R7-LAWHERN-SMR-P01-160HZ:P02-A0-BNCI2014_001-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR02,288,False,0.5126951035130624,0.7067095089412079,ELIGIBLE
GROUP-e6109a7bc34383d9c2ef,branch_id,__MISSING__,288,False,0.5126951035130624,0.7067095089412079,ELIGIBLE
GROUP-e6109a7bc34383d9c2ef,budget_id,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,288,False,0.5126951035130624,0.7067095089412079,ELIGIBLE
GROUP-e6109a7bc34383d9c2ef,split_id,IHARQ-SPLITRECORD-20260806-e4e371d332c61e36,288,False,0.5126951035130624,0.7067095089412079,ELIGIBLE
GROUP-e6109a7bc34383d9c2ef,calibration_method_id,__MISSING__,288,False,0.5126951035130624,0.7067095089412079,ELIGIBLE
GROUP-17c54c494ad917c0edd9,dataset_id,BNCI2014_001,288,False,0.5010546090682921,0.6949998138081754,ELIGIBLE
GROUP-17c54c494ad917c0edd9,subject_id,7,288,False,0.5010546090682921,0.6949998138081754,ELIGIBLE
GROUP-17c54c494ad917c0edd9,session_id,0train,144,False,0.4795022186932949,0.6724309253727839,ELIGIBLE
GROUP-17c54c494ad917c0edd9,session_id,1test,144,False,0.5226069994432895,0.717568702243567,ELIGIBLE
