run_cell_id,dataset_id,condition_id,role_id,budget_id,model_repeat_index,terminal_status,evidence_duration_s,observation_horizon_s,model_or_view_evaluations,member_count,aggregation_operation,batch1_latency_median_s,batch1_latency_p95_s,aggregation_latency_s,missing_reason
P02-A4-PhysioNetMI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR02,PhysioNetMI,A4-C1-LONG-3P5S,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS,2,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_SINGLE_REPEAT_ALL_REFIT_ROLES
P02-A4-PhysioNetMI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR02,PhysioNetMI,A4-C2-MULTI-HARD-VOTE,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS,2,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_SINGLE_REPEAT_ALL_REFIT_ROLES
P02-A4-PhysioNetMI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR02,PhysioNetMI,A4-C3-MULTI-PROB-AVG,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS,2,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_SINGLE_REPEAT_ALL_REFIT_ROLES
P02-A4-PhysioNetMI-SSL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR03,PhysioNetMI,A4-C0-CORE,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS,3,SUCCESS,3.0,3.0,1,1,DIRECT_CORE,0.01044466600069427,0.0109690409990435,0.0,
P02-A4-PhysioNetMI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR03,PhysioNetMI,A4-C1-LONG-3P5S,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS,3,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_SINGLE_REPEAT_ALL_REFIT_ROLES
P02-A4-PhysioNetMI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR03,PhysioNetMI,A4-C2-MULTI-HARD-VOTE,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS,3,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_SINGLE_REPEAT_ALL_REFIT_ROLES
P02-A4-PhysioNetMI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR03,PhysioNetMI,A4-C3-MULTI-PROB-AVG,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS,3,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_SINGLE_REPEAT_ALL_REFIT_ROLES
P02-A4-PhysioNetMI-SSL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR04,PhysioNetMI,A4-C0-CORE,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS,4,SUCCESS,3.0,3.0,1,1,DIRECT_CORE,0.009969057999114739,0.010081801599881146,0.0,
P02-A4-PhysioNetMI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR04,PhysioNetMI,A4-C1-LONG-3P5S,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS,4,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_SINGLE_REPEAT_ALL_REFIT_ROLES
P02-A4-PhysioNetMI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR04,PhysioNetMI,A4-C2-MULTI-HARD-VOTE,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS,4,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_SINGLE_REPEAT_ALL_REFIT_ROLES
P02-A4-PhysioNetMI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR04,PhysioNetMI,A4-C3-MULTI-PROB-AVG,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS,4,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_SINGLE_REPEAT_ALL_REFIT_ROLES
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER00,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,FIXED_MODEL_ENSEMBLE,P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS,0,SUCCESS,3.0,3.0,4,4,HARD_VOTE,0.02244775199869764,0.02365206859976752,0.006502596999780508,
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER00,PhysioNetMI,A4-C5-MODEL-PROB-AVG,FIXED_MODEL_ENSEMBLE,P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS,0,SUCCESS,3.0,3.0,4,4,PROBABILITY_AVERAGE,0.02244775199869764,0.02365206859976752,0.0010515750000195112,
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER01,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,FIXED_MODEL_ENSEMBLE,P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS,1,SUCCESS,3.0,3.0,4,4,HARD_VOTE,0.021972280996124027,0.024105204801162475,0.014874194999720203,
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER01,PhysioNetMI,A4-C5-MODEL-PROB-AVG,FIXED_MODEL_ENSEMBLE,P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS,1,SUCCESS,3.0,3.0,4,4,PROBABILITY_AVERAGE,0.021972280996124027,0.024105204801162475,0.0015019210004538763,
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER02,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,FIXED_MODEL_ENSEMBLE,P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS,2,SUCCESS,3.0,3.0,4,4,HARD_VOTE,0.02212475899796118,0.023661671197623947,0.02214989499952935,
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER02,PhysioNetMI,A4-C5-MODEL-PROB-AVG,FIXED_MODEL_ENSEMBLE,P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS,2,SUCCESS,3.0,3.0,4,4,PROBABILITY_AVERAGE,0.02212475899796118,0.023661671197623947,0.00035613999898487236,
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER03,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,FIXED_MODEL_ENSEMBLE,P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS,3,SUCCESS,3.0,3.0,4,4,HARD_VOTE,0.02200903099947027,0.02372614519772469,0.022252570001001004,
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER03,PhysioNetMI,A4-C5-MODEL-PROB-AVG,FIXED_MODEL_ENSEMBLE,P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS,3,SUCCESS,3.0,3.0,4,4,PROBABILITY_AVERAGE,0.02200903099947027,0.02372614519772469,0.0009009810000861762,
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER04,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,FIXED_MODEL_ENSEMBLE,P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS,4,SUCCESS,3.0,3.0,4,4,HARD_VOTE,0.021521149996260647,0.022931948597397424,0.017564658999617677,
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-ER04,PhysioNetMI,A4-C5-MODEL-PROB-AVG,FIXED_MODEL_ENSEMBLE,P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS,4,SUCCESS,3.0,3.0,4,4,PROBABILITY_AVERAGE,0.021521149996260647,0.022931948597397424,0.0031974060002539773,
P02-A4-PhysioNetMI-CLASSICAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00,PhysioNetMI,A4-C0-CORE,CLASSICAL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,0,SUCCESS,3.0,3.0,1,1,DIRECT_CORE,0.0006662399973720312,0.0007926266007416416,0.0,
P02-A4-PhysioNetMI-CLASSICAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00,PhysioNetMI,A4-C1-LONG-3P5S,CLASSICAL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,0,SUCCESS,3.5,3.5,1,1,DIRECT_LONG,0.0011524349993123906,0.0036674432005384004,0.0,
P02-A4-PhysioNetMI-CLASSICAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00,PhysioNetMI,A4-C2-MULTI-HARD-VOTE,CLASSICAL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,0,SUCCESS,2.0,3.5,3,3,HARD_VOTE,0.005662271998517099,0.015969000199766013,0.0028040580000379123,
P02-A4-PhysioNetMI-CLASSICAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00,PhysioNetMI,A4-C3-MULTI-PROB-AVG,CLASSICAL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,0,SUCCESS,2.0,3.5,3,3,PROBABILITY_AVERAGE,0.005662271998517099,0.015969000199766013,0.0029261539984872798,
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00,PhysioNetMI,A4-C0-CORE,RIEMANNIAN,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,0,SUCCESS,3.0,3.0,1,1,DIRECT_CORE,0.009441016001801472,0.009474490601860452,0.0,
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00,PhysioNetMI,A4-C1-LONG-3P5S,RIEMANNIAN,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,0,SUCCESS,3.5,3.5,1,1,DIRECT_LONG,0.015698756000347203,0.021011292399998636,0.0,
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00,PhysioNetMI,A4-C2-MULTI-HARD-VOTE,RIEMANNIAN,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,0,SUCCESS,2.0,3.5,3,3,HARD_VOTE,0.06284809899989341,0.08891131499913171,0.005705654000848881,
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00,PhysioNetMI,A4-C3-MULTI-PROB-AVG,RIEMANNIAN,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,0,SUCCESS,2.0,3.5,3,3,PROBABILITY_AVERAGE,0.06284809899989341,0.08891131499913171,0.0025664449985924875,
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00,PhysioNetMI,A4-C0-CORE,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,0,SUCCESS,3.0,3.0,1,1,DIRECT_CORE,0.0013282809995871503,0.0018313959997612983,0.0,
P02-A4-PhysioNetMI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00,PhysioNetMI,A4-C1-LONG-3P5S,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,0,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_DEEP_ANCHOR_BUDGET_ONLY
P02-A4-PhysioNetMI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00,PhysioNetMI,A4-C2-MULTI-HARD-VOTE,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,0,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_DEEP_ANCHOR_BUDGET_ONLY
P02-A4-PhysioNetMI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00,PhysioNetMI,A4-C3-MULTI-PROB-AVG,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,0,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_DEEP_ANCHOR_BUDGET_ONLY
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR01,PhysioNetMI,A4-C0-CORE,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,1,SUCCESS,3.0,3.0,1,1,DIRECT_CORE,0.001245965002453886,0.0018469065995304844,0.0,
P02-A4-PhysioNetMI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR01,PhysioNetMI,A4-C1-LONG-3P5S,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,1,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_SINGLE_REPEAT_ALL_REFIT_ROLES
P02-A4-PhysioNetMI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR01,PhysioNetMI,A4-C2-MULTI-HARD-VOTE,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,1,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_SINGLE_REPEAT_ALL_REFIT_ROLES
P02-A4-PhysioNetMI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR01,PhysioNetMI,A4-C3-MULTI-PROB-AVG,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,1,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_SINGLE_REPEAT_ALL_REFIT_ROLES
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR02,PhysioNetMI,A4-C0-CORE,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,2,SUCCESS,3.0,3.0,1,1,DIRECT_CORE,0.0012419960003171582,0.0019150891988829243,0.0,
P02-A4-PhysioNetMI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR02,PhysioNetMI,A4-C1-LONG-3P5S,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,2,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_SINGLE_REPEAT_ALL_REFIT_ROLES
P02-A4-PhysioNetMI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR02,PhysioNetMI,A4-C2-MULTI-HARD-VOTE,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,2,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_SINGLE_REPEAT_ALL_REFIT_ROLES
P02-A4-PhysioNetMI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR02,PhysioNetMI,A4-C3-MULTI-PROB-AVG,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,2,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_SINGLE_REPEAT_ALL_REFIT_ROLES
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR03,PhysioNetMI,A4-C0-CORE,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,3,SUCCESS,3.0,3.0,1,1,DIRECT_CORE,0.0014071450023038778,0.0018899097987741696,0.0,
P02-A4-PhysioNetMI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR03,PhysioNetMI,A4-C1-LONG-3P5S,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,3,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_SINGLE_REPEAT_ALL_REFIT_ROLES
P02-A4-PhysioNetMI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR03,PhysioNetMI,A4-C2-MULTI-HARD-VOTE,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,3,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_SINGLE_REPEAT_ALL_REFIT_ROLES
P02-A4-PhysioNetMI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR03,PhysioNetMI,A4-C3-MULTI-PROB-AVG,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,3,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_SINGLE_REPEAT_ALL_REFIT_ROLES
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR04,PhysioNetMI,A4-C0-CORE,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,4,SUCCESS,3.0,3.0,1,1,DIRECT_CORE,0.001326346999121597,0.002001856800779933,0.0,
P02-A4-PhysioNetMI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR04,PhysioNetMI,A4-C1-LONG-3P5S,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,4,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_SINGLE_REPEAT_ALL_REFIT_ROLES
P02-A4-PhysioNetMI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR04,PhysioNetMI,A4-C2-MULTI-HARD-VOTE,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,4,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_SINGLE_REPEAT_ALL_REFIT_ROLES
P02-A4-PhysioNetMI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR04,PhysioNetMI,A4-C3-MULTI-PROB-AVG,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,4,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_SINGLE_REPEAT_ALL_REFIT_ROLES
P02-A4-PhysioNetMI-SSL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00,PhysioNetMI,A4-C0-CORE,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,0,SUCCESS,3.0,3.0,1,1,DIRECT_CORE,0.010253902000840753,0.010658257798058911,0.0,
P02-A4-PhysioNetMI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00,PhysioNetMI,A4-C1-LONG-3P5S,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,0,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_DEEP_ANCHOR_BUDGET_ONLY
P02-A4-PhysioNetMI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00,PhysioNetMI,A4-C2-MULTI-HARD-VOTE,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,0,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_DEEP_ANCHOR_BUDGET_ONLY
P02-A4-PhysioNetMI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00,PhysioNetMI,A4-C3-MULTI-PROB-AVG,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,0,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_DEEP_ANCHOR_BUDGET_ONLY
P02-A4-PhysioNetMI-SSL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR01,PhysioNetMI,A4-C0-CORE,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,1,SUCCESS,3.0,3.0,1,1,DIRECT_CORE,0.010647096001775935,0.010788925000088056,0.0,
P02-A4-PhysioNetMI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR01,PhysioNetMI,A4-C1-LONG-3P5S,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,1,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_SINGLE_REPEAT_ALL_REFIT_ROLES
P02-A4-PhysioNetMI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR01,PhysioNetMI,A4-C2-MULTI-HARD-VOTE,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,1,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_SINGLE_REPEAT_ALL_REFIT_ROLES
P02-A4-PhysioNetMI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR01,PhysioNetMI,A4-C3-MULTI-PROB-AVG,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,1,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_SINGLE_REPEAT_ALL_REFIT_ROLES
P02-A4-PhysioNetMI-SSL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR02,PhysioNetMI,A4-C0-CORE,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,2,SUCCESS,3.0,3.0,1,1,DIRECT_CORE,0.010357319999457104,0.010596072600310435,0.0,
P02-A4-PhysioNetMI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR02,PhysioNetMI,A4-C1-LONG-3P5S,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,2,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_SINGLE_REPEAT_ALL_REFIT_ROLES
P02-A4-PhysioNetMI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR02,PhysioNetMI,A4-C2-MULTI-HARD-VOTE,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,2,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_SINGLE_REPEAT_ALL_REFIT_ROLES
P02-A4-PhysioNetMI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR02,PhysioNetMI,A4-C3-MULTI-PROB-AVG,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,2,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_SINGLE_REPEAT_ALL_REFIT_ROLES
P02-A4-PhysioNetMI-SSL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR03,PhysioNetMI,A4-C0-CORE,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,3,SUCCESS,3.0,3.0,1,1,DIRECT_CORE,0.010275274002196966,0.010488356799760368,0.0,
P02-A4-PhysioNetMI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR03,PhysioNetMI,A4-C1-LONG-3P5S,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,3,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_SINGLE_REPEAT_ALL_REFIT_ROLES
P02-A4-PhysioNetMI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR03,PhysioNetMI,A4-C2-MULTI-HARD-VOTE,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,3,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_SINGLE_REPEAT_ALL_REFIT_ROLES
P02-A4-PhysioNetMI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR03,PhysioNetMI,A4-C3-MULTI-PROB-AVG,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,3,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_SINGLE_REPEAT_ALL_REFIT_ROLES
P02-A4-PhysioNetMI-SSL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR04,PhysioNetMI,A4-C0-CORE,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,4,SUCCESS,3.0,3.0,1,1,DIRECT_CORE,0.00992374600173207,0.010461046201817226,0.0,
