run_cell_id,dataset_id,branch_id,condition_id,budget_id,model_repeat_index,subject_id,n,BACC,F1_MACRO,ACC,ROC_AUC
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-FULL_TRAIN-MR00,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,0,47,45,0.5297619047619048,0.4591346153846154,0.5555555555555556,0.5257936507936508
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-FULL_TRAIN-MR00,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,0,48,45,0.8260869565217391,0.8178137651821862,0.8222222222222222,0.8656126482213439
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-FULL_TRAIN-MR00,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,0,57,45,0.5982142857142857,0.5982142857142857,0.6,0.6825396825396824
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-FULL_TRAIN-MR00,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,0,71,45,0.8695652173913043,0.865,0.8666666666666667,0.9940711462450593
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-FULL_TRAIN-MR00,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,0,93,45,0.8873517786561265,0.8880039820806371,0.8888888888888888,0.9802371541501976
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-FULL_TRAIN-MR00,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,0,98,45,0.5088932806324111,0.505,0.5111111111111111,0.5612648221343874
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-FULL_TRAIN-MR00,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,0,107,45,0.6041666666666666,0.5817386550027337,0.6222222222222222,0.75
P02-A4-PhysioNetMI-NEURAL-A4-C1-LONG-3P5S-FULL_TRAIN-MR00,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C1-LONG-3P5S,FULL_TRAIN,0,107,45,0.6101190476190476,0.595,0.6,0.6964285714285714
P02-A4-PhysioNetMI-NEURAL-A4-C1-LONG-3P5S-FULL_TRAIN-MR00,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C1-LONG-3P5S,FULL_TRAIN,0,27,45,0.7114624505928854,0.7111111111111111,0.7111111111111111,0.782608695652174
P02-A4-PhysioNetMI-NEURAL-A4-C1-LONG-3P5S-FULL_TRAIN-MR00,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C1-LONG-3P5S,FULL_TRAIN,0,39,45,0.4713438735177865,0.4444444444444444,0.4666666666666667,0.5158102766798418
P02-A4-PhysioNetMI-NEURAL-A4-C1-LONG-3P5S-FULL_TRAIN-MR00,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C1-LONG-3P5S,FULL_TRAIN,0,40,45,0.8303571428571428,0.8214285714285714,0.8222222222222222,0.9543650793650793
P02-A4-PhysioNetMI-NEURAL-A4-C1-LONG-3P5S-FULL_TRAIN-MR00,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C1-LONG-3P5S,FULL_TRAIN,0,47,45,0.6547619047619048,0.64,0.6444444444444445,0.7003968253968254
P02-A4-PhysioNetMI-NEURAL-A4-C1-LONG-3P5S-FULL_TRAIN-MR00,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C1-LONG-3P5S,FULL_TRAIN,0,48,45,0.6946640316205533,0.6691176470588236,0.6888888888888889,0.8241106719367589
P02-A4-PhysioNetMI-NEURAL-A4-C1-LONG-3P5S-FULL_TRAIN-MR00,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C1-LONG-3P5S,FULL_TRAIN,0,57,45,0.6875,0.6875,0.6888888888888889,0.7678571428571429
P02-A4-PhysioNetMI-NEURAL-A4-C1-LONG-3P5S-FULL_TRAIN-MR00,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C1-LONG-3P5S,FULL_TRAIN,0,6,45,0.6309523809523809,0.6192135390741662,0.6222222222222222,0.7281746031746033
P02-A4-PhysioNetMI-NEURAL-A4-C1-LONG-3P5S-FULL_TRAIN-MR00,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C1-LONG-3P5S,FULL_TRAIN,0,71,45,0.8013833992094861,0.7996041563582384,0.8,0.901185770750988
P02-A4-PhysioNetMI-NEURAL-A4-C1-LONG-3P5S-FULL_TRAIN-MR00,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C1-LONG-3P5S,FULL_TRAIN,0,93,45,0.825098814229249,0.8200000000000001,0.8222222222222222,0.9288537549407115
P02-A4-PhysioNetMI-NEURAL-A4-C1-LONG-3P5S-FULL_TRAIN-MR00,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C1-LONG-3P5S,FULL_TRAIN,0,98,45,0.6017786561264822,0.5982142857142857,0.6,0.6225296442687748
P02-A4-PhysioNetMI-NEURAL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR00,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C2-MULTI-HARD-VOTE,FULL_TRAIN,0,107,45,0.5892857142857143,0.5701357466063348,0.5777777777777777,
P02-A4-PhysioNetMI-NEURAL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR00,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C2-MULTI-HARD-VOTE,FULL_TRAIN,0,27,45,0.5158102766798419,0.4907407407407407,0.5111111111111111,
P02-A4-PhysioNetMI-NEURAL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR00,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C2-MULTI-HARD-VOTE,FULL_TRAIN,0,39,45,0.6067193675889329,0.5635775862068966,0.6,
P02-A4-PhysioNetMI-NEURAL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR00,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C2-MULTI-HARD-VOTE,FULL_TRAIN,0,40,45,0.7410714285714286,0.7321428571428572,0.7333333333333333,
P02-A4-PhysioNetMI-NEURAL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR00,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C2-MULTI-HARD-VOTE,FULL_TRAIN,0,47,45,0.5029761904761905,0.3867618429591174,0.5333333333333333,
P02-A4-PhysioNetMI-NEURAL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR00,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C2-MULTI-HARD-VOTE,FULL_TRAIN,0,48,45,0.7361660079051384,0.73,0.7333333333333333,
P02-A4-PhysioNetMI-NEURAL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR00,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C2-MULTI-HARD-VOTE,FULL_TRAIN,0,57,45,0.6636904761904763,0.6640119462419114,0.6666666666666666,
P02-A4-PhysioNetMI-NEURAL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR00,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C2-MULTI-HARD-VOTE,FULL_TRAIN,0,6,45,0.6220238095238095,0.5852534562211982,0.6444444444444445,
P02-A4-PhysioNetMI-NEURAL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR00,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C2-MULTI-HARD-VOTE,FULL_TRAIN,0,71,45,0.8695652173913043,0.865,0.8666666666666667,
P02-A4-PhysioNetMI-NEURAL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR00,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C2-MULTI-HARD-VOTE,FULL_TRAIN,0,93,45,0.9110671936758893,0.9110671936758893,0.9111111111111111,
P02-A4-PhysioNetMI-NEURAL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR00,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C2-MULTI-HARD-VOTE,FULL_TRAIN,0,98,45,0.5286561264822134,0.509090909090909,0.5333333333333333,
P02-A4-PhysioNetMI-NEURAL-A4-C3-MULTI-PROB-AVG-FULL_TRAIN-MR00,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C3-MULTI-PROB-AVG,FULL_TRAIN,0,107,45,0.5714285714285714,0.537037037037037,0.5555555555555556,0.5912698412698413
P02-A4-PhysioNetMI-NEURAL-A4-C3-MULTI-PROB-AVG-FULL_TRAIN-MR00,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C3-MULTI-PROB-AVG,FULL_TRAIN,0,27,45,0.5839920948616601,0.5454545454545454,0.5777777777777777,0.7312252964426877
P02-A4-PhysioNetMI-NEURAL-A4-C3-MULTI-PROB-AVG-FULL_TRAIN-MR00,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C3-MULTI-PROB-AVG,FULL_TRAIN,0,39,45,0.5197628458498024,0.42972350230414746,0.5111111111111111,0.5770750988142292
P02-A4-PhysioNetMI-NEURAL-A4-C3-MULTI-PROB-AVG-FULL_TRAIN-MR00,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C3-MULTI-PROB-AVG,FULL_TRAIN,0,40,45,0.8035714285714286,0.8,0.8,0.888888888888889
P02-A4-PhysioNetMI-NEURAL-A4-C3-MULTI-PROB-AVG-FULL_TRAIN-MR00,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C3-MULTI-PROB-AVG,FULL_TRAIN,0,47,45,0.5238095238095238,0.39839572192513373,0.5555555555555556,0.7261904761904762
P02-A4-PhysioNetMI-NEURAL-A4-C3-MULTI-PROB-AVG-FULL_TRAIN-MR00,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C3-MULTI-PROB-AVG,FULL_TRAIN,0,48,45,0.7806324110671936,0.775,0.7777777777777778,0.8656126482213439
P02-A4-PhysioNetMI-NEURAL-A4-C3-MULTI-PROB-AVG-FULL_TRAIN-MR00,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C3-MULTI-PROB-AVG,FULL_TRAIN,0,57,45,0.6904761904761905,0.6887351778656126,0.6888888888888889,0.7817460317460316
P02-A4-PhysioNetMI-NEURAL-A4-C3-MULTI-PROB-AVG-FULL_TRAIN-MR00,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C3-MULTI-PROB-AVG,FULL_TRAIN,0,6,45,0.6220238095238095,0.5852534562211982,0.6444444444444445,0.6706349206349207
P02-A4-PhysioNetMI-NEURAL-A4-C3-MULTI-PROB-AVG-FULL_TRAIN-MR00,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C3-MULTI-PROB-AVG,FULL_TRAIN,0,71,45,0.8241106719367588,0.8214285714285714,0.8222222222222222,0.9466403162055337
P02-A4-PhysioNetMI-NEURAL-A4-C3-MULTI-PROB-AVG-FULL_TRAIN-MR00,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C3-MULTI-PROB-AVG,FULL_TRAIN,0,93,45,0.9328063241106719,0.9332013854527461,0.9333333333333333,0.9841897233201581
P02-A4-PhysioNetMI-NEURAL-A4-C3-MULTI-PROB-AVG-FULL_TRAIN-MR00,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C3-MULTI-PROB-AVG,FULL_TRAIN,0,98,45,0.5286561264822134,0.509090909090909,0.5333333333333333,0.5849802371541503
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-FULL_TRAIN-MR01,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,1,6,45,0.4880952380952381,0.48787728847105394,0.4888888888888889,0.5099206349206349
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-FULL_TRAIN-MR01,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,1,27,45,0.5810276679841897,0.5701357466063348,0.5777777777777777,0.6541501976284585
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-FULL_TRAIN-MR01,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,1,39,45,0.6007905138339921,0.599802371541502,0.6,0.6106719367588933
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-FULL_TRAIN-MR01,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,1,40,45,0.5297619047619048,0.5296167247386759,0.5333333333333333,0.5496031746031746
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-FULL_TRAIN-MR01,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,1,47,45,0.5,0.4796380090497738,0.4888888888888889,0.5297619047619048
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-FULL_TRAIN-MR01,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,1,48,45,0.7381422924901186,0.7222222222222222,0.7333333333333333,0.7806324110671937
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-FULL_TRAIN-MR01,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,1,57,45,0.6130952380952381,0.6098929117797043,0.6222222222222222,0.7261904761904762
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-FULL_TRAIN-MR01,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,1,71,45,0.8478260869565217,0.8416289592760181,0.8444444444444444,0.9802371541501976
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-FULL_TRAIN-MR01,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,1,93,45,0.8003952569169961,0.8,0.8,0.8952569169960475
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-FULL_TRAIN-MR01,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,1,98,45,0.5731225296442688,0.5558441558441558,0.5777777777777777,0.5770750988142292
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-FULL_TRAIN-MR01,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,1,107,45,0.6636904761904763,0.6640119462419114,0.6666666666666666,0.6626984126984127
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-FULL_TRAIN-MR02,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,2,6,45,0.48809523809523814,0.42972350230414746,0.5111111111111111,0.5416666666666666
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-FULL_TRAIN-MR02,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,2,27,45,0.5158102766798419,0.4907407407407407,0.5111111111111111,0.6403162055335969
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-FULL_TRAIN-MR02,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,2,39,45,0.5563241106719368,0.5553359683794465,0.5555555555555556,0.5533596837944664
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-FULL_TRAIN-MR02,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,2,40,45,0.48214285714285715,0.4444444444444444,0.4666666666666667,0.513888888888889
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-FULL_TRAIN-MR02,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,2,47,45,0.5297619047619048,0.4591346153846154,0.5555555555555556,0.5674603174603174
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-FULL_TRAIN-MR02,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,2,48,45,0.7608695652173914,0.7428571428571429,0.7555555555555555,0.8438735177865613
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-FULL_TRAIN-MR02,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,2,57,45,0.6666666666666666,0.6660069272637308,0.6666666666666666,0.7341269841269841
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-FULL_TRAIN-MR02,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,2,71,45,0.7826086956521738,0.7685185185185185,0.7777777777777778,0.9822134387351779
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-FULL_TRAIN-MR02,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,2,93,45,0.8211462450592886,0.8214285714285714,0.8222222222222222,0.924901185770751
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-FULL_TRAIN-MR02,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,2,98,45,0.48320158102766797,0.44976076555023925,0.4888888888888889,0.5632411067193677
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-FULL_TRAIN-MR02,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,2,107,45,0.5625,0.5454545454545454,0.5777777777777777,0.6527777777777778
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-FULL_TRAIN-MR03,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,3,6,45,0.5446428571428572,0.537037037037037,0.5555555555555556,0.5158730158730158
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-FULL_TRAIN-MR03,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,3,27,45,0.5820158102766798,0.5639979602243753,0.5777777777777777,0.6027667984189724
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-FULL_TRAIN-MR03,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,3,39,45,0.6225296442687747,0.6222222222222222,0.6222222222222222,0.5810276679841897
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-FULL_TRAIN-MR03,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,3,40,45,0.6190476190476191,0.6192135390741662,0.6222222222222222,0.628968253968254
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-FULL_TRAIN-MR03,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,3,47,45,0.47023809523809523,0.434117003827228,0.4888888888888889,0.5555555555555556
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-FULL_TRAIN-MR03,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,3,48,45,0.7598814229249011,0.7475777664456911,0.7555555555555555,0.7905138339920948
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-FULL_TRAIN-MR03,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,3,57,45,0.6309523809523809,0.6192135390741662,0.6222222222222222,0.7539682539682538
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-FULL_TRAIN-MR03,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,3,71,45,0.8695652173913043,0.865,0.8666666666666667,0.9565217391304348
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-FULL_TRAIN-MR03,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,3,93,45,0.8013833992094861,0.7996041563582384,0.8,0.9130434782608696
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-FULL_TRAIN-MR03,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,3,98,45,0.5948616600790514,0.5745798319327731,0.6,0.6442687747035574
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-FULL_TRAIN-MR03,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,3,107,45,0.5327380952380952,0.5324096981692232,0.5333333333333333,0.5972222222222222
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-FULL_TRAIN-MR04,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,4,6,45,0.48511904761904756,0.48481831757093086,0.4888888888888889,0.5337301587301587
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-FULL_TRAIN-MR04,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,4,27,45,0.6057312252964426,0.5745798319327731,0.6,0.733201581027668
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-FULL_TRAIN-MR04,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,4,39,45,0.6254940711462451,0.6153846153846154,0.6222222222222222,0.5948616600790515
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-FULL_TRAIN-MR04,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,4,40,45,0.5357142857142857,0.5333333333333333,0.5333333333333333,0.5297619047619048
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-FULL_TRAIN-MR04,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,4,47,45,0.5119047619047619,0.465799886941775,0.5333333333333333,0.5218253968253967
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-FULL_TRAIN-MR04,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,4,48,45,0.7371541501976284,0.7267206477732794,0.7333333333333333,0.8379446640316206
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-FULL_TRAIN-MR04,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,4,57,45,0.6428571428571428,0.6428571428571428,0.6444444444444445,0.7162698412698413
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-FULL_TRAIN-MR04,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,4,71,45,0.8043478260869565,0.7934727180010199,0.8,0.9822134387351777
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-FULL_TRAIN-MR04,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,4,93,45,0.8458498023715415,0.8441365660564077,0.8444444444444444,0.9525691699604744
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-FULL_TRAIN-MR04,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,4,98,45,0.5098814229249011,0.5089285714285714,0.5111111111111111,0.616600790513834
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-FULL_TRAIN-MR04,PhysioNetMI,NEURAL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,4,107,45,0.5297619047619048,0.4591346153846154,0.5555555555555556,0.7142857142857143
P02-A4-PhysioNetMI-SSL-A4-C0-CORE-FULL_TRAIN-MR00,PhysioNetMI,SSL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,0,6,45,0.4910714285714286,0.4888888888888889,0.4888888888888889,0.5238095238095237
P02-A4-PhysioNetMI-SSL-A4-C0-CORE-FULL_TRAIN-MR00,PhysioNetMI,SSL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,0,27,45,0.6462450592885376,0.6428571428571428,0.6444444444444445,0.699604743083004
P02-A4-PhysioNetMI-SSL-A4-C0-CORE-FULL_TRAIN-MR00,PhysioNetMI,SSL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,0,39,45,0.5553359683794465,0.5553359683794465,0.5555555555555556,0.5454545454545455
P02-A4-PhysioNetMI-SSL-A4-C0-CORE-FULL_TRAIN-MR00,PhysioNetMI,SSL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,0,40,45,0.5476190476190476,0.5445344129554656,0.5555555555555556,0.44642857142857145
P02-A4-PhysioNetMI-SSL-A4-C0-CORE-FULL_TRAIN-MR00,PhysioNetMI,SSL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,0,47,45,0.44047619047619047,0.44001991040318567,0.4444444444444444,0.48412698412698413
P02-A4-PhysioNetMI-SSL-A4-C0-CORE-FULL_TRAIN-MR00,PhysioNetMI,SSL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,0,48,45,0.6215415019762847,0.6214745175655616,0.6222222222222222,0.7351778656126482
P02-A4-PhysioNetMI-SSL-A4-C0-CORE-FULL_TRAIN-MR00,PhysioNetMI,SSL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,0,57,45,0.4494047619047619,0.44334487877288475,0.4444444444444444,0.4126984126984127
P02-A4-PhysioNetMI-SSL-A4-C0-CORE-FULL_TRAIN-MR00,PhysioNetMI,SSL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,0,71,45,0.7124505928853755,0.7105393369619001,0.7111111111111111,0.7193675889328064
P02-A4-PhysioNetMI-SSL-A4-C0-CORE-FULL_TRAIN-MR00,PhysioNetMI,SSL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,0,93,45,0.6452569169960474,0.6442687747035574,0.6444444444444445,0.6225296442687748
P02-A4-PhysioNetMI-SSL-A4-C0-CORE-FULL_TRAIN-MR00,PhysioNetMI,SSL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,0,98,45,0.46837944664031617,0.4642857142857143,0.4666666666666667,0.4051383399209486
P02-A4-PhysioNetMI-SSL-A4-C0-CORE-FULL_TRAIN-MR00,PhysioNetMI,SSL_VALIDATION_SELECTED,A4-C0-CORE,FULL_TRAIN,0,107,45,0.46726190476190477,0.46640316205533594,0.4666666666666667,0.48214285714285715
P02-A4-PhysioNetMI-SSL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR00,PhysioNetMI,SSL_VALIDATION_SELECTED,A4-C2-MULTI-HARD-VOTE,FULL_TRAIN,0,107,45,0.5446428571428572,0.537037037037037,0.5555555555555556,
P02-A4-PhysioNetMI-SSL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR00,PhysioNetMI,SSL_VALIDATION_SELECTED,A4-C2-MULTI-HARD-VOTE,FULL_TRAIN,0,27,45,0.5790513833992095,0.5769421078673924,0.5777777777777777,
P02-A4-PhysioNetMI-SSL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR00,PhysioNetMI,SSL_VALIDATION_SELECTED,A4-C2-MULTI-HARD-VOTE,FULL_TRAIN,0,39,45,0.48616600790513836,0.4796380090497738,0.4888888888888889,
P02-A4-PhysioNetMI-SSL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR00,PhysioNetMI,SSL_VALIDATION_SELECTED,A4-C2-MULTI-HARD-VOTE,FULL_TRAIN,0,40,45,0.6398809523809523,0.64,0.6444444444444445,
P02-A4-PhysioNetMI-SSL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR00,PhysioNetMI,SSL_VALIDATION_SELECTED,A4-C2-MULTI-HARD-VOTE,FULL_TRAIN,0,47,45,0.4583333333333333,0.4263131055583886,0.4444444444444444,
P02-A4-PhysioNetMI-SSL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR00,PhysioNetMI,SSL_VALIDATION_SELECTED,A4-C2-MULTI-HARD-VOTE,FULL_TRAIN,0,48,45,0.6699604743083004,0.660633484162896,0.6666666666666666,
