comparison_id,dataset_id,role_id,budget_id,repeat,alternative_condition,closure_status,n,median_delta_BACC,p_value,holm_adjusted_p,rank_biserial,ci_low,ci_high
P02-A4-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR04:VS:A4-C0-CORE,Lee2019_MI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,4,A4-C1-LONG-3P5S,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR04:VS:A4-C0-CORE,Lee2019_MI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,4,A4-C2-MULTI-HARD-VOTE,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR04:VS:A4-C0-CORE,Lee2019_MI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,4,A4-C3-MULTI-PROB-AVG,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,0,A4-C1-LONG-3P5S,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,0,A4-C2-MULTI-HARD-VOTE,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,0,A4-C3-MULTI-PROB-AVG,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR01:VS:A4-C0-CORE,Lee2019_MI,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,1,A4-C1-LONG-3P5S,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR01:VS:A4-C0-CORE,Lee2019_MI,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,1,A4-C2-MULTI-HARD-VOTE,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR01:VS:A4-C0-CORE,Lee2019_MI,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,1,A4-C3-MULTI-PROB-AVG,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR02:VS:A4-C0-CORE,Lee2019_MI,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,2,A4-C1-LONG-3P5S,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR02:VS:A4-C0-CORE,Lee2019_MI,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,2,A4-C2-MULTI-HARD-VOTE,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR02:VS:A4-C0-CORE,Lee2019_MI,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,2,A4-C3-MULTI-PROB-AVG,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR03:VS:A4-C0-CORE,Lee2019_MI,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,3,A4-C1-LONG-3P5S,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR03:VS:A4-C0-CORE,Lee2019_MI,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,3,A4-C2-MULTI-HARD-VOTE,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR03:VS:A4-C0-CORE,Lee2019_MI,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,3,A4-C3-MULTI-PROB-AVG,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR04:VS:A4-C0-CORE,Lee2019_MI,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,4,A4-C1-LONG-3P5S,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR04:VS:A4-C0-CORE,Lee2019_MI,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,4,A4-C2-MULTI-HARD-VOTE,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR04:VS:A4-C0-CORE,Lee2019_MI,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,4,A4-C3-MULTI-PROB-AVG,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-CLASSICAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,CLASSICAL,P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS,0,A4-C1-LONG-3P5S,COMPLETE,6.0,0.0,1.0,1.0,-0.1,-0.04999999999999999,0.030000000000000027
P02-A4-Lee2019_MI-CLASSICAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,CLASSICAL,P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS,0,A4-C2-MULTI-HARD-VOTE,COMPLETE,6.0,0.0,1.0,1.0,1.0,0.0,0.03999999999999998
P02-A4-Lee2019_MI-CLASSICAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,CLASSICAL,P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS,0,A4-C3-MULTI-PROB-AVG,COMPLETE,6.0,0.0,0.75,1.0,0.5,-0.0050000000000000044,0.025000000000000022
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,RIEMANNIAN,P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS,0,A4-C1-LONG-3P5S,COMPLETE,6.0,0.0,0.5,1.0,-1.0,-0.009999999999999981,0.0
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,RIEMANNIAN,P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS,0,A4-C2-MULTI-HARD-VOTE,COMPLETE,6.0,0.0,0.5,1.0,-0.4,-0.020000000000000018,0.010000000000000009
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,RIEMANNIAN,P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS,0,A4-C3-MULTI-PROB-AVG,COMPLETE,6.0,0.0,0.5,1.0,-1.0,-0.020000000000000018,0.0
P02-A4-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS,0,A4-C1-LONG-3P5S,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS,0,A4-C2-MULTI-HARD-VOTE,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS,0,A4-C3-MULTI-PROB-AVG,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR01:VS:A4-C0-CORE,Lee2019_MI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS,1,A4-C1-LONG-3P5S,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR01:VS:A4-C0-CORE,Lee2019_MI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS,1,A4-C2-MULTI-HARD-VOTE,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR01:VS:A4-C0-CORE,Lee2019_MI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS,1,A4-C3-MULTI-PROB-AVG,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR02:VS:A4-C0-CORE,Lee2019_MI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS,2,A4-C1-LONG-3P5S,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR02:VS:A4-C0-CORE,Lee2019_MI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS,2,A4-C2-MULTI-HARD-VOTE,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR02:VS:A4-C0-CORE,Lee2019_MI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS,2,A4-C3-MULTI-PROB-AVG,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR03:VS:A4-C0-CORE,Lee2019_MI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS,3,A4-C1-LONG-3P5S,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR03:VS:A4-C0-CORE,Lee2019_MI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS,3,A4-C2-MULTI-HARD-VOTE,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR03:VS:A4-C0-CORE,Lee2019_MI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS,3,A4-C3-MULTI-PROB-AVG,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR04:VS:A4-C0-CORE,Lee2019_MI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS,4,A4-C1-LONG-3P5S,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR04:VS:A4-C0-CORE,Lee2019_MI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS,4,A4-C2-MULTI-HARD-VOTE,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR04:VS:A4-C0-CORE,Lee2019_MI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS,4,A4-C3-MULTI-PROB-AVG,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS,0,A4-C1-LONG-3P5S,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS,0,A4-C2-MULTI-HARD-VOTE,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS,0,A4-C3-MULTI-PROB-AVG,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR01:VS:A4-C0-CORE,Lee2019_MI,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS,1,A4-C1-LONG-3P5S,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR01:VS:A4-C0-CORE,Lee2019_MI,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS,1,A4-C2-MULTI-HARD-VOTE,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR01:VS:A4-C0-CORE,Lee2019_MI,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS,1,A4-C3-MULTI-PROB-AVG,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR02:VS:A4-C0-CORE,Lee2019_MI,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS,2,A4-C1-LONG-3P5S,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR02:VS:A4-C0-CORE,Lee2019_MI,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS,2,A4-C2-MULTI-HARD-VOTE,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR02:VS:A4-C0-CORE,Lee2019_MI,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS,2,A4-C3-MULTI-PROB-AVG,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR03:VS:A4-C0-CORE,Lee2019_MI,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS,3,A4-C1-LONG-3P5S,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR03:VS:A4-C0-CORE,Lee2019_MI,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS,3,A4-C2-MULTI-HARD-VOTE,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR03:VS:A4-C0-CORE,Lee2019_MI,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS,3,A4-C3-MULTI-PROB-AVG,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR04:VS:A4-C0-CORE,Lee2019_MI,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS,4,A4-C1-LONG-3P5S,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR04:VS:A4-C0-CORE,Lee2019_MI,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS,4,A4-C2-MULTI-HARD-VOTE,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR04:VS:A4-C0-CORE,Lee2019_MI,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS,4,A4-C3-MULTI-PROB-AVG,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-CLASSICAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,CLASSICAL,P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS,0,A4-C1-LONG-3P5S,COMPLETE,6.0,0.03,0.125,0.375,0.8666666666666667,-0.0050000000000000044,0.06999999999999998
P02-A4-Lee2019_MI-CLASSICAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,CLASSICAL,P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS,0,A4-C2-MULTI-HARD-VOTE,COMPLETE,6.0,0.07999999999999999,0.125,0.375,0.8666666666666667,-0.010000000000000009,0.14
P02-A4-Lee2019_MI-CLASSICAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,CLASSICAL,P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS,0,A4-C3-MULTI-PROB-AVG,COMPLETE,6.0,0.07499999999999998,0.0625,0.375,0.9047619047619048,-0.020000000000000018,0.16000000000000003
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,RIEMANNIAN,P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS,0,A4-C1-LONG-3P5S,COMPLETE,6.0,0.0,1.0,1.0,0.0,-0.02999999999999997,0.02500000000000005
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,RIEMANNIAN,P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS,0,A4-C2-MULTI-HARD-VOTE,COMPLETE,6.0,0.0,1.0,1.0,0.0,-0.025000000000000022,0.030000000000000027
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,RIEMANNIAN,P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS,0,A4-C3-MULTI-PROB-AVG,COMPLETE,6.0,0.0,0.625,1.0,0.4,-0.010000000000000064,0.04500000000000004
P02-A4-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS,0,A4-C1-LONG-3P5S,COMPLETE,6.0,-0.03999999999999998,0.125,0.375,-0.7619047619047619,-0.07000000000000006,-0.010000000000000009
P02-A4-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS,0,A4-C2-MULTI-HARD-VOTE,COMPLETE,6.0,-0.025000000000000022,0.875,1.0,-0.14285714285714285,-0.040000000000000036,0.010000000000000009
P02-A4-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS,0,A4-C3-MULTI-PROB-AVG,COMPLETE,6.0,-0.025000000000000022,0.59375,1.0,-0.2857142857142857,-0.040000000000000036,0.020000000000000018
P02-A4-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR01:VS:A4-C0-CORE,Lee2019_MI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS,1,A4-C1-LONG-3P5S,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR01:VS:A4-C0-CORE,Lee2019_MI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS,1,A4-C2-MULTI-HARD-VOTE,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR01:VS:A4-C0-CORE,Lee2019_MI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS,1,A4-C3-MULTI-PROB-AVG,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR02:VS:A4-C0-CORE,Lee2019_MI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS,2,A4-C1-LONG-3P5S,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR02:VS:A4-C0-CORE,Lee2019_MI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS,2,A4-C2-MULTI-HARD-VOTE,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR02:VS:A4-C0-CORE,Lee2019_MI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS,2,A4-C3-MULTI-PROB-AVG,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR03:VS:A4-C0-CORE,Lee2019_MI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS,3,A4-C1-LONG-3P5S,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR03:VS:A4-C0-CORE,Lee2019_MI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS,3,A4-C2-MULTI-HARD-VOTE,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR03:VS:A4-C0-CORE,Lee2019_MI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS,3,A4-C3-MULTI-PROB-AVG,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR04:VS:A4-C0-CORE,Lee2019_MI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS,4,A4-C1-LONG-3P5S,GOVERNED_NON_SUCCESS,,,,,,,
